Gene Symbol,Expression Value
AF007888,-0.792588957
AA598809,0.2782177
AA044299,-2.275163319
AA045115,-1.030801775
AA456289,0.647750304
AA460266,-0.961505306
AA169631,-1.173533268
AA418610,-1.45642035
AA448927,-1.959209208
AA453667,-1.012143564
R59722,1.255186658
R37165,-1.241500212
AI540199,0.131031646
AI524643,0.421125127
AI380323,-0.892080476
AI380478,1.007580233
AI380388,1.722347335
AI380409,-1.541716356
AI380744,1.549583366
AI380117,0.50142242
AI566851,-0.104507447
AI656119,2.335871951
AI650641,-1.656922917
AI652016,2.381109069
AA054956.2,-0.711513991
AA043793.1,-0.186668632
W24356.1,1.110233387
W58200,-2.074958348
AA446893,-1.015482219
AA417227,-0.195937576
AA463249,0.131933531
AI732246,0.506896439
W93890,-0.591503486
AA132171,-1.241847371
AA443969,-1.742877352
AA599107,-0.822912732
AA478553,-3.791866545
H05774,-0.459395985
R91950,-0.385732271
R91077,1.072978502
R31701,0.714725535
AA130016,-2.45554202
R93176,3.952104638
H96738,-0.186644422
AA713690,-0.355812855
AA713789,1.390797247
AA731171,0.590366016
AA731190,0.985925492
AA731688,0.007194318
AA737655,-1.346804044
AA731834,2.304473236
AA731833,1.03425114
W37752,-0.559098978
W72140.1,-0.512758121
AA732983,0.488659548
W85710,-1.232608253
AA777289,0.828501082
AA704448,1.124203835
AA677257,-1.764410167
AA027239,-1.696444902
N57858,-0.774306631
R31114,-0.594263661
N50827,-0.11711499
AA045815,-1.108395153
W87916,-1.146673974
AA457155,-1.138711692
AA100695,-0.427474677
AA464028,-1.229137909
AA814240,1.281203962
AA814340,-1.028495501
AA814366,1.33474245
AA814390,0.441518145
AA809608,-0.241025331
AA809627,-0.716569158
AA804409,1.10489138
AA804260,1.772804706
AA043503,-0.589439825
N29901.1,-0.401898329
H09076.1,0.921765615
T54121,0.480626985
W37768,1.219968851
AA455480,-0.168796909
W48793,0.713095413
AA083671,-0.734719305
AI934577,0.775146302
AI935306,-0.61637952
AI937237,0.424261522
AI934805,-1.741560467
AI970078,1.342110918
AI971049,1.648130172
AI972925,0.860264463
AI961611,-1.017210352
AA282513,1.020820374
AA282797,-0.478441885
AA281225,-0.027504999
AA280696,-0.720868607
AA281562,-1.91932326
AA405008,-0.301465461
AA282203,-1.09214686
AA282076,-1.416280499
AA282480,0.732390075
AA279705.1,-1.550653767
AA282133,0.967725668
AA280278,-1.163273607
AA417575,1.756499782
AA481412,0.821517429
AA465160,1.522330503
AA481255,1.343054273
AA448929,-0.309265935
AA486332,0.199070482
AA521490,-1.2617457
AA489861,-0.722911595
AA486827,-1.279896149
AA496795,-1.18524163
H08849,-0.391205763
AA463204,-1.660954878
AA487235,-1.198220466
AA453706,-2.671813224
T62036,0.238889524
N66737,0.77688034
AA487623,-0.002809424
N39262,1.699260051
AA485983,-1.167032304
AA132090.1,-1.763207785
AA211791,1.783362867
AA211819,-0.220575082
AA210905.1,-0.115110981
AA213774,1.280351714
AA213534,0.2750831
AA213633,-1.565927625
AA215301,1.521778213
AA215304,-2.321065204
AI282533,-0.768690275
AI282555,-1.906318144
AA285068.2,1.206528656
AA236762,-1.106838865
AA280909.1,-1.369186081
AA520982.1,0.474233595
AA688037.1,-1.799504272
AA731386,-0.601106445
AI435633,0.292321279
AI435650,-5.44E-05
AI439087,-0.615304593
AI434038,-0.156395208
AI434932,-0.809914785
AI433359,0.986454026
AI468829,0.809478105
AI468872,-1.374411079
AA757773,0.712877272
AA757873,1.596996303
AA757827,1.173446935
AA757927,0.933333114
AA701006,0.903203795
AA701026,0.545585739
AA707753,0.047872463
AA707789,0.788843969
N69850,1.60458963
W04706,-1.30484161
AI668639,-1.964615973
AA114898,-0.089451216
N36994,0.259077185
AA403072,-0.070130608
AA455138,-1.045633823
AA460596,-1.461017984
AA521454,0.681010751
AA521480.1,0.931964277
AA521043,1.296721294
AA521061,1.799792142
AA521143,-0.22995287
AA521176,-1.344026694
AA521206,2.151547063
AA521510.1,0.424309672
AA827214,1.56083327
AA811673,0.237237205
AA806438,0.968146254
AA806878,-0.109648476
AA832216,1.663785168
AA836123,1.44537879
AA825968,1.580178286
AA827864,-0.261735714
AA434406,-1.064267219
N92864,0.559793616
AA458653,-2.386240863
H44784,1.952192301
R39463.2,0.558852449
W31391,1.850645059
N92106,-0.965131727
AA130633,1.640830751
H56152,1.475190374
H45262,-0.412401214
AA868028,2.477063504
AA046604,-2.187752501
NA..49610,1.145502885
NA..49710,0.828985317
NA..49810,0.811866764
NA..49910,1.296163228
AA731377,1.80354461
AA731465,-1.242410153
AA765308,-0.033238537
AA765371,2.099556533
AA765489,-2.453068775
AA765653,0.979908317
AA765439,0
AA765530,2.147923953
AA761803,1.671174018
AA769532,0.646265958
AA769562,1.664400372
AA769316,0.745231115
AA769584,0.318131091
AA761896,-0.656289834
AA764908,1.30770862
AA764932,0.586205496
AA741181,1.463094362
AA766857,0.259679877
AA767259,1.184521977
AA831936,0.81812483
AA832266,1.484350147
AA832277,1.468733182
AA831976,1.264854824
AA832198,0.795298109
AI678222,0.165948553
AI685018,-1.446410183
AI682313,-1.954248644
AI682482,-0.343945539
AI674133,-0.709387546
H97413,0.009958205
AI192267,0.273555606
AI280475,1.026761748
AA258141,0.089403835
AA258222,-0.005242111
AA258160,0.360072946
AA258180,0.178039948
AA290568,-1.064890489
AA290611,0.909307281
AA285150,-0.723616215
AA284146,0.565589865
AA287762,0.753626135
AA287928.1,1.419565473
AA286927,-0.944882836
AA284337.1,1.835905895
AA287093,0.761298975
AA292624,0.343264726
AA258055,1.056302883
AA278468,0.69190017
NA..50010,0.04276557
NA..50110,0.040638543
NA..50210,-0.322169507
NA..50310,-0.342969705
NA..50410,-0.399625729
NA..50510,-0.151678994
NA..50610,0.462768405
NA..50710,-0.303631809
AI383824,1.084898687
AI383919,1.159530653
AI383515,1.783388607
AI382213,0.245781529
AI538447,0.843860254
AI538485,1.550765948
AI540044,0.637927328
AI540086,1.019529828
AA807188,1.01623438
AA807249,0.29408334
AA806959,1.216906691
AA806977,0.51598888
AA807126,0.680012721
AA807153,-0.286081517
AA807327,-0.535709216
AA808027,1.010150433
AA449618,-0.103262503
AA478487,0.117075038
R44386,1.256767405
R34747,0.677888485
H05811,0.214222049
AA256385,-1.272344408
AA455623,0
AA206330,0.02515875
H22952,-1.551332537
H11454,0.046029337
H18663,1.616549166
R41725,1.17543945
H10695,-1.379861316
H15086,1.330012741
H23213,0.234805425
H09774,0.497133212
R53072,0.872932252
R55672,0.52698528
AA446864,-0.765818362
T61050,0.064330815
T51004,-0.199301574
AA598987,-1.811236656
AA173610,-0.838021137
AA463236,1.014139955
AI498426,0.462291406
AI479842,1.766654112
AI566163,0.607391831
AI656124,1.878104942
AI658667,1.52679113
AI685539,0.530393721
AI630806,1.495370832
AI631015,1.139748219
AA731918,-1.785026776
AA732469,-1.410884154
AA766347,-0.490368251
AA808686.1,-1.583852438
AA767634,-0.01258133
AA808472,-1.985314965
AA812162,0.57852021
AA805254,-1.191808199
R00822,-1.253225408
H01340.1,-0.016066535
N57964.1,-0.180994741
H02243.1,-0.180622268
H23187.1,-0.126151137
R77226.1,-0.159176032
AA432063,-0.227018449
AA452826.1,1.238608982
AA775028,-0.540835178
T53117,-1.973396845
AA679503,-0.628675495
AA630749,0.257522685
AA633873,-0.393475177
AA634140,0.837943511
AA666104,0.513551392
AA679492,1.016247287
AI188267,-0.078841635
AI200880,0.202039195
AI251429,0.650755827
AI375380,-1.058671954
AI445595,-1.89674386
AI498504,0.834886141
AI685998,2.11985797
AI635310,0.389357103
N59827,-0.79428244
N59881,-0.303361667
N62192,-2.634828449
N62214,0.524280989
W04353,-0.69241325
W04769,-0.512405794
N91876,0.307805688
N93507,-1.103652636
NA..50810,1.756984136
NA..50910,1.397410572
AI056449,2.076836865
AI073993,0.865139358
AI052770,1.451157474
AI095205,1.270701436
AI074534,1.691924667
AI052781,-1.72768563
AA252452,-0.092010173
AA243542,0.275099231
AA261828,0.659189361
AA262004,0.588417095
AA262752,0.098663209
AA262383,-1.304974394
AA258101.1,1.012787063
AA258764,-0.7726924
AA928058,0.018119496
AA953459,-0.448030585
AI082714,1.277480191
AI080141,-0.759235124
AI208550,1.168095716
AI286222,1.553444906
AI270906,0.452817053
AI361695,0.596276102
AA459355,0.417344338
AA459352,1.298906859
AA481025,1.749981809
AA481049,1.673592205
AA459430,0.630593106
AA459445,0.938020325
AA465709,0.160287724
AA465133,0.591883737
AA521143.1,-0.07665613
AA252822.1,-1.656139307
R82301,0.345062309
H70124,-1.385574922
W87820.1,0.904341686
AA210905.2,-0.969231898
H22699.2,0.482684796
W72196,-0.795514041
AA688061,0.371400978
AA688080,0.672741957
AA687273,-0.784770102
AA687166,0.440348172
AA687328,1.56131754
AA687378,-0.537443359
AA687144,-0.154700165
AA689598,1.827704663
H17882,0.166661524
AA485426,-1.122864677
AA464528,-1.424324762
H11482,0.271478043
AA464019,0.694636963
R09690,-0.934319346
R43015,-1.069928274
AA497051,1.434952232
AA877618,0.107294007
AA877815,-0.373942017
AA666098,0.885816583
AA827287,0.58898744
H94482,-0.364592627
H12320,-0.681826499
AA757754,0.511148768
AA479693,0.433483674
AA700054,0.090330626
AA668189,-0.744014607
AA126708,-1.252620759
AA007444,1.827291502
AA024655.1,-1.421496176
T99302,-0.60900383
AA026118,1.645753514
AA634166,-1.573240467
AA810469,-0.20925083
AA810503.1,1.450171272
AA806758,0.185122599
AA813982,1.628293169
AA810426,1.188229427
AA810442,0.67432446
AA806988.1,1.024796129
AA814474,1.766335056
AA431400,-0.969727386
AA101760,-1.521201636
W88995,-0.930831318
AA173423,-1.618309075
AA608536,-1.914496741
N50079,-1.097802596
AA598872,-1.148736097
AA130595,-0.542227859
NA..51010,-1.617300905
AA427619,-1.430063233
AA455802,-2.278095938
W85783,-0.185780816
AA443569,-1.170047156
N91620,1.545500375
W46874,-1.610061602
AA126825,-0.186126185
AA448192,1.952322604
AA459410,0.097789684
AA453603,1.083351021
AA447543,0.921575555
AA458501,0.902006141
AA460298,0.89437252
N53512,-0.084188143
T85775,1.191415415
AI735624,-1.255971299
AI911257,0.030098356
AI870548,0.976827789
AI923719,0.291054253
AI982638,-0.68866053
AW027713,2.26300348
AA293570.1,0.633130093
H17636.1,0.900305764
W30905,-1.47276818
R09361,0.374439436
AA460942,-1.177831899
N48518,0.242006499
N64637.1,0.987671883
AA416866,-0.501751053
AA862441,-1.380707513
AA282700,-1.234541406
R58985,-1.229615368
AA425375,0.352600412
AA400508,1.605227399
T57851,0.058298946
R19944,0.429558814
H19340,-1.654898339
T47227,-0.424228752
H19233,0.416330325
N35592,0.311416014
R63085,0.357602228
AA455013,0.665349756
H41144,-0.69221822
R77239,-0.368273854
W86504,-1.820823891
R96760,1.052085551
AA427396,-0.645506898
AI262886,1.309238122
AI241258,1.340769019
AI278265,1.126851784
AI279844,-0.230548074
AI289196,0.905449716
AI302403,-0.521810885
AI340932,-0.979718788
AI344681,1.988073705
AA713804,-1.962962184
AA729055,-1.174122655
AA827193.1,-1.230505565
AA807145,-0.305912967
AI090408,0.908285721
AA280287.1,-0.932043575
AA243600.1,0.157934186
AA417595,-0.820878269
H20570,1.319571312
T64433,-0.107474036
R19019,0.803091079
R44551,0.659347588
H23443,0.35038826
H17055,0.66449895
R56092,1.517148293
T72258,-0.349888071
AW029299,-0.407279018
AW058228,0.451596855
AW051728,0.064375859
AI969128,0.254338829
AI951072,-1.851086787
AI951430,0.139880232
AI954986,0.088787451
AI954306,-0.238568709
AA455637,-0.378400056
AA465418,-0.239528945
AA458830,0.164607434
AA459367,0.814923939
AA459552,0.206509376
AA465088,0.454581747
AA481553,0.823732781
AA485122,-0.413163683
AA769814,0.428152261
H42788,-0.955592326
AI379982,0.948426947
AA450323,1.458015823
AA769814.1,0.801714701
H42788.1,-1.165974151
AI379982.1,0.936483918
AA450323.1,1.624426455
AA620346,1.187567425
AA454862,1.051531053
AA147499,-1.070978292
N34345,0.804394903
R08897,-0.008795483
AA443593,-1.041994349
AA485449,-1.763777862
AA122269,0.643820927
NA..51110,-2.395542431
NA..51210,-1.056214445
NA..51310,2.125737169
NA..51410,-1.062270471
NA..51510,0.368628715
NA..51610,-1.792936372
NA..51710,1.051258488
NA..51810,1.175430961
AA830061,-0.787978609
AA830130,0.759563672
AA830311,0.162280696
AA830349,-0.79351819
AA830535,1.338283112
AA830659,1.70017996
AA830674.1,0.596100771
AA830844,-1.340791755
AA411323,-0.441255052
AA424743,-0.471162029
N58494,0.100745742
W96179,-0.562881473
AA495935,-0.520661961
H94857,0.945571637
AA417654,0.089449439
H61374,1.557591602
AA291329.2,-1.396349836
AA261967,0.153444723
AA255730,0
AA255688,0.847306967
AA262770,1.077701953
AA262283,1.618996202
AA262364,-0.702204732
AA252809,1.58182571
AA760689,0.981641152
AA760640,1.636201605
AA761702,-0.058688433
AA769338,0.7644576
AA769557,-0.586992303
AA769585,2.024256954
AA765065,0.088103133
AA768884,0.427112588
T81545,1.198697729
T84320,0.716937305
T83110,-0.322822633
R98070,0.645184776
R94946,-1.149593881
T84610,0.838050553
T84965,-0.807657404
N52450,-1.995572068
AA905113,1.190071794
AA910255,-0.670306195
AA919149,1.275901933
AA933888,-0.778179312
AA916780,-0.959152732
AA976184,-1.050385091
AA931861,-1.193740191
AA953999,-1.275128881
R54664,-0.448554666
R78509,-1.307433131
R06583,-0.711893607
T96621,-1.381385048
AA027160,-0.132241723
R10443,-1.696620297
R31785,0.538338628
N76229,-0.931891146
AA488861,0.52538236
AA488871,0.86714093
AA489037,-0.128033908
AA489162,1.75440648
AA504294,-1.176737832
AA489234.1,1.053578214
AA504186,1.522487745
AA504119,-0.282367286
AA746116,0.180653112
AA741238,0.751640407
AA740604,0.861612835
AA740622,1.891690415
AA741005,-0.337021804
AA741031,1.880559449
AA741137,0.613459794
AA741464,1.575979037
AA743563,0
AA743579,0.193410426
AA744234,1.28968149
AA744256,1.622819072
AA745494,0.213182856
AA745597,2.842974338
AA744729,1.877315121
AA744813,1.430607624
AI017433,-1.322011809
AI005539,-0.313096351
AA954947.1,0.891743393
AI024502,-0.739218409
AA598889,-0.205450524
AA055076,1.808655418
AA995166,-0.301886851
AA668508,0.394238581
AA598887,-2.144605754
N72374,-0.654440692
AA485401,-0.573976316
T74758,-1.600615304
AA281057,0.571691729
AA425685,-0.993896624
AA452933,-0.512536357
AA455102,0.814774233
AI523857,0.782957237
AI523904,0.519866448
AI523997,1.71268176
AI524043,1.545015797
AI523549,0.624272199
AI523599,0.661427726
AI524178,1.229412298
AI400802,-1.534588796
AA848014,-1.755249764
AA837266,-0.036014235
AA835761,1.791372786
AA838433,1.46221558
AA836319,2.105659672
AA836384,1.574488458
AA836490,-1.123287459
AA836583,1.218016002
AA028905,1.213818269
N39071,1.345526838
AA663828,1.441923836
W72437,-0.925417404
T84249,1.400486147
N62244,-1.060198227
AA429034,-2.397299653
H97488,-0.293313352
AA215558,-0.031367979
AA262166.1,-0.138228593
AA455227.2,-0.32418873
AA243361.1,-1.030541798
AA287913.1,-0.563223098
AA279152.1,-0.1369188
AA465239,-0.081093997
AA459563.1,1.50875566
AA476508,0.235731784
AA460930,-0.684545112
AA488444,0.604291651
AA598955,-0.919234731
H98072,-0.940148962
N32106,-0.014406433
AA420990,0.833801578
R39552,0.538220402
AA651780,0.965717449
AA649165,0.817318215
AA649070,-0.236132252
AA688278,1.02960962
AA807690,0.27675051
AA731640,0.09689294
AA713976,1.125425413
AA747998.1,-0.065676757
AA044862,-2.708769786
W92913,-1.755094444
AA007557,-1.640860328
AA676338,0.570607046
AA031933,-0.015018178
AA034478,-0.314698662
AA042864,-0.391589085
AA057263,-1.386539394
R22031,-1.619989299
R27352,-2.398476492
R78288,-0.272452272
R81675,-0.159119449
H26596.1,-0.015201672
H25908,1.442413103
H17425,-1.771299528
H22966,-1.107884681
AA634287,1.266770321
AA406115,1.134753306
AA458870.1,-1.966873241
AA251784,-0.153148332
H97792.1,-1.458581381
R99514.1,-1.043367083
AA453258.1,-0.638970155
AA278152.1,0.083220738
AA766552,-1.070420675
AA766627,-0.067275639
AA766832,0.448561616
AA766989,0.606490515
AA767056,0.817506197
AA767096,0.026407419
AA767699,0.526372672
AA767780,0.027296975
AA731998,0.140529898
AA746391,1.225675174
AA731532,0.782268409
AA731629,0.693299066
AA730985,0.845936721
AA731016,0.469964508
AA731124,0.261884763
AA731207,0.553206334
AA416763,-1.635695937
AA938620,-0.171304046
T59417,0.380441385
AA702114,0.761858997
AI336973,0.615371417
AI318565,-0.130180612
AA927364,0.34009646
AA947186,1.365396815
AI077320,-4.365677511
AI073975,-0.859607519
AI085587,0.392417529
AI073800,0.368439538
AI084047,-0.916573065
AI084218,0.058763729
AI056465,-0.247320802
AI057172,0.039922206
W73345,-1.086892865
AA620565,-1.13573974
N29857,0.978337407
R44346,-0.686780962
AA151574,-0.869257377
AA169567,0.296627378
AA169411,-1.575315224
AA126947,-0.022717373
R59135,0.643570153
W18186,-0.12510347
AA633845,1.398113749
AA780745,0.43027788
AA774034,1.076391859
AA666179,-0.638688159
R82990,0.226536476
H45303,1.390809817
AI369623,-0.557280173
AI369146,1.343675809
AI361616,-0.437405492
AI362935,0.847465796
AI365420.1,0.53542187
AI356438,0.366960751
AI261686,0.391381817
AI253652.1,-1.038898376
AA789110,-0.593675205
AA789140,1.384349585
AA805717,2.30271519
AA805750,-1.279622568
AA807450,0.534455888
AA807612,1.798840988
AA810310,0.095393814
AA814442,0.520974345
R00822.1,-1.257385804
H01340.2,0.470349816
N57964.2,2.096914774
H02243.2,1.743342811
H23187.2,1.19894844
R77226.2,-0.788654213
AA432063.1,2.001833152
AA452826.2,1.195912832
AA210790,-0.498582114
AA213667,-0.97817725
AA251339,0.919033972
AA251548.1,0.687561521
AA258104,-1.674669726
AA291137,-0.939908612
AA287269.1,-0.027158127
AA286814,1.719274769
AA436565,-0.123591986
AA400666,0.664040405
AA406523,0.978057117
AA478717,0.300019748
AA478951,1.813502811
AA478752,1.682533136
AA479154,-1.435137566
AA479285,-0.123488811
AI249525,0.632959285
AI225228,-0.459076574
AI356985,-0.89824778
AI357001,0.244749484
AI357223,0.711540753
AI360605,-0.78047184
AI357026,1.058027884
AI433001,-2.485097151
AI857364,0.471924572
AI859345,0.424242249
AI872406,-1.456140141
AI890849,-2.357084938
AI921963,1.205210345
AI924774,-1.006764766
AI925455,1.643900724
AI925826,2.004174116
AA129444,0.56686494
AA455151,-1.226865419
AA129217,1.190122562
R96240,-1.683890852
H99211,0.128802279
